#,data_fields:,site,year,,#,data_fields:,site,year,,#,data_fields:,site,year,
BMW,1992,11,1793.86,1992.836073,BMW,1992,11,1793.86,1992.836073,CGO,1985,3,1588.07,1985.169406
BMW,1992,12,1800.41,1992.919406,BMW,1992,12,1800.41,1992.919406,CGO,1985,4,1593.71,1985.25274
BMW,1993,1,1804.9,1993.00274,BMW,1993,1,1804.9,1993.00274,CGO,1985,5,1602.16,1985.336073
BMW,1993,2,1818.82,1993.086073,BMW,1993,2,1818.82,1993.086073,CGO,1985,6,1609.33,1985.419406
BMW,1993,3,1819.03,1993.169406,BMW,1993,3,1819.03,1993.169406,CGO,1985,7,1614.86,1985.50274
BMW,1993,4,1805.16,1993.25274,BMW,1993,4,1805.16,1993.25274,CGO,1985,8,1620.69,1985.586073
BMW,1993,5,1799.82,1993.336073,BMW,1993,5,1799.82,1993.336073,CGO,1985,9,1623.22,1985.669406
BMW,1993,6,1787.32,1993.419406,BMW,1993,6,1787.32,1993.419406,CGO,1985,10,1622.86,1985.75274
BMW,1993,7,1760.37,1993.50274,BMW,1993,7,1760.37,1993.50274,CGO,1985,11,1618.46,1985.836073
BMW,1993,8,1751.79,1993.586073,BMW,1993,8,1751.79,1993.586073,CGO,1985,12,1611.08,1985.919406
BMW,1993,9,1787.7,1993.669406,BMW,1993,9,1787.7,1993.669406,CGO,1986,1,1604.37,1986.00274
BMW,1993,10,1811.22,1993.75274,BMW,1993,10,1811.22,1993.75274,CGO,1986,2,1600.21,1986.086073
BMW,1993,11,1800.7,1993.836073,BMW,1993,11,1800.7,1993.836073,CGO,1986,3,1600.76,1986.169406
BMW,1993,12,1801.6,1993.919406,BMW,1993,12,1801.6,1993.919406,CGO,1986,4,1604.81,1986.25274
BMW,1994,1,1804.39,1994.00274,BMW,1994,1,1804.39,1994.00274,CGO,1986,5,1612.52,1986.336073
BMW,1994,2,1806.43,1994.086073,BMW,1994,2,1806.43,1994.086073,CGO,1986,6,1620.48,1986.419406
BMW,1994,3,1812.18,1994.169406,BMW,1994,3,1812.18,1994.169406,CGO,1986,7,1627.66,1986.50274
BMW,1994,4,1803.06,1994.25274,BMW,1994,4,1803.06,1994.25274,CGO,1986,8,1633.37,1986.586073
BMW,1994,5,1783.38,1994.336073,BMW,1994,5,1783.38,1994.336073,CGO,1986,9,1634.09,1986.669406
BMW,1994,6,1760.65,1994.419406,BMW,1994,6,1760.65,1994.419406,CGO,1986,10,1632.58,1986.75274
BMW,1994,7,1746.41,1994.50274,BMW,1994,7,1746.41,1994.50274,CGO,1986,11,1630.51,1986.836073
BMW,1994,8,1745.34,1994.586073,BMW,1994,8,1745.34,1994.586073,CGO,1986,12,1625.28,1986.919406
BMW,1994,9,1779.58,1994.669406,BMW,1994,9,1779.58,1994.669406,CGO,1987,1,1616.31,1987.00274
BMW,1994,10,1800.23,1994.75274,BMW,1994,10,1800.23,1994.75274,CGO,1987,2,1611.81,1987.086073
BMW,1994,11,1794.5,1994.836073,BMW,1994,11,1794.5,1994.836073,CGO,1987,3,1614.45,1987.169406
BMW,1994,12,1809.34,1994.919406,BMW,1994,12,1809.34,1994.919406,CGO,1987,4,1621.18,1987.25274
BMW,1995,1,1824.08,1995.00274,BMW,1995,1,1824.08,1995.00274,CGO,1987,5,1628.37,1987.336073
BMW,1995,2,1820.5,1995.086073,BMW,1995,2,1820.5,1995.086073,CGO,1987,6,1633.28,1987.419406
BMW,1995,3,1815.1,1995.169406,BMW,1995,3,1815.1,1995.169406,CGO,1987,7,1639.13,1987.50274
BMW,1995,4,1808.11,1995.25274,BMW,1995,4,1808.11,1995.25274,CGO,1987,8,1644.33,1987.586073
BMW,1995,5,1783.98,1995.336073,BMW,1995,5,1783.98,1995.336073,CGO,1987,9,1647.33,1987.669406
BMW,1995,6,1759.39,1995.419406,BMW,1995,6,1759.39,1995.419406,CGO,1987,10,1647.37,1987.75274
BMW,1995,7,1763.8,1995.50274,BMW,1995,7,1763.8,1995.50274,CGO,1987,11,1641.77,1987.836073
BMW,1995,8,1761.65,1995.586073,BMW,1995,8,1761.65,1995.586073,CGO,1987,12,1634.77,1987.919406
BMW,1995,9,1767.64,1995.669406,BMW,1995,9,1767.64,1995.669406,CGO,1988,1,1627.5,1988.00274
BMW,1995,10,1800.39,1995.75274,BMW,1995,10,1800.39,1995.75274,CGO,1988,2,1621,1988.086073
BMW,1995,11,1812.41,1995.836073,BMW,1995,11,1812.41,1995.836073,CGO,1988,3,1618.41,1988.169406
BMW,1995,12,1803.77,1995.919406,BMW,1995,12,1803.77,1995.919406,CGO,1988,4,1624.51,1988.25274
BMW,1996,1,1816.44,1996.00274,BMW,1996,1,1816.44,1996.00274,CGO,1988,5,1635.03,1988.336073
BMW,1996,2,1820.35,1996.086073,BMW,1996,2,1820.35,1996.086073,CGO,1988,6,1642.96,1988.419406
BMW,1996,3,1812.06,1996.169406,BMW,1996,3,1812.06,1996.169406,CGO,1988,7,1650.41,1988.50274
BMW,1996,4,1816.35,1996.25274,BMW,1996,4,1816.35,1996.25274,CGO,1988,8,1655.64,1988.586073
BMW,1996,5,1810.28,1996.336073,BMW,1996,5,1810.28,1996.336073,CGO,1988,9,1657.2,1988.669406
BMW,1996,6,1782.76,1996.419406,BMW,1996,6,1782.76,1996.419406,CGO,1988,10,1656.14,1988.75274
BMW,1996,7,1758.04,1996.50274,BMW,1996,7,1758.04,1996.50274,CGO,1988,11,1653.67,1988.836073
BMW,1996,8,1758.23,1996.586073,BMW,1996,8,1758.23,1996.586073,CGO,1988,12,1647.15,1988.919406
BMW,1996,9,1783.74,1996.669406,BMW,1996,9,1783.74,1996.669406,CGO,1989,1,1635.17,1989.00274
BMW,1996,10,1809.18,1996.75274,BMW,1996,10,1809.18,1996.75274,CGO,1989,2,1634.05,1989.086073
BMW,1996,11,1818.29,1996.836073,BMW,1996,11,1818.29,1996.836073,CGO,1989,3,1639.69,1989.169406
BMW,1996,12,1816.65,1996.919406,BMW,1996,12,1816.65,1996.919406,CGO,1989,4,1643.64,1989.25274
BMW,1997,1,1810.51,1997.00274,BMW,1997,1,1810.51,1997.00274,CGO,1989,5,1650.81,1989.336073
BMW,1997,2,1806.07,1997.086073,BMW,1997,2,1806.07,1997.086073,CGO,1989,6,1658.59,1989.419406
BMW,1997,3,1814.21,1997.169406,BMW,1997,3,1814.21,1997.169406,CGO,1989,7,1665.55,1989.50274
BMW,1997,4,1822.95,1997.25274,BMW,1997,4,1822.95,1997.25274,CGO,1989,8,1670.42,1989.586073
BMW,1997,5,1805.09,1997.336073,BMW,1997,5,1805.09,1997.336073,CGO,1989,9,1670.03,1989.669406
BMW,1997,6,1778.23,1997.419406,BMW,1997,6,1778.23,1997.419406,CGO,1989,10,1669.3,1989.75274
BMW,1997,7,1763.49,1997.50274,BMW,1997,7,1763.49,1997.50274,CGO,1989,11,1667.51,1989.836073
BMW,1997,8,1762.63,1997.586073,BMW,1997,8,1762.63,1997.586073,CGO,1989,12,1659.72,1989.919406
BMW,1997,9,1778.79,1997.669406,BMW,1997,9,1778.79,1997.669406,CGO,1990,1,1651.83,1990.00274
BMW,1997,10,1807.94,1997.75274,BMW,1997,10,1807.94,1997.75274,CGO,1990,2,1647.39,1990.086073
BMW,1997,11,1827.19,1997.836073,BMW,1997,11,1827.19,1997.836073,CGO,1990,3,1646.81,1990.169406
BMW,1997,12,1822.47,1997.919406,BMW,1997,12,1822.47,1997.919406,CGO,1990,4,1650.3,1990.25274
BMW,1998,1,1819.98,1998.00274,BMW,1998,1,1819.98,1998.00274,CGO,1990,5,1658.13,1990.336073
BMW,1998,2,1836.72,1998.086073,BMW,1998,2,1836.72,1998.086073,CGO,1990,6,1670.27,1990.419406
BMW,1998,3,1839.96,1998.169406,BMW,1998,3,1839.96,1998.169406,CGO,1990,7,1676.22,1990.50274
BMW,1998,4,1826.38,1998.25274,BMW,1998,4,1826.38,1998.25274,CGO,1990,8,1675.9,1990.586073
BMW,1998,5,1820.34,1998.336073,BMW,1998,5,1820.34,1998.336073,CGO,1990,9,1677.2,1990.669406
BMW,1998,6,1802.27,1998.419406,BMW,1998,6,1802.27,1998.419406,CGO,1990,10,1679.3,1990.75274
BMW,1998,7,1776.49,1998.50274,BMW,1998,7,1776.49,1998.50274,CGO,1990,11,1675.61,1990.836073
BMW,1998,11,1823.4,1998.836073,BMW,1998,11,1823.4,1998.836073,CGO,1990,12,1665.27,1990.919406
BMW,1998,12,1831.87,1998.919406,BMW,1998,12,1831.87,1998.919406,CGO,1991,1,1655.01,1991.00274
BMW,1999,1,1835.57,1999.00274,BMW,1999,1,1835.57,1999.00274,CGO,1991,2,1652.27,1991.086073
BMW,1999,2,1844.51,1999.086073,BMW,1999,2,1844.51,1999.086073,CGO,1991,3,1655.35,1991.169406
BMW,1999,3,1849.16,1999.169406,BMW,1999,3,1849.16,1999.169406,CGO,1991,4,1660.52,1991.25274
BMW,1999,4,1833.37,1999.25274,BMW,1999,4,1833.37,1999.25274,CGO,1991,5,1667.32,1991.336073
BMW,1999,5,1805.32,1999.336073,BMW,1999,5,1805.32,1999.336073,CGO,1991,6,1673.88,1991.419406
BMW,1999,6,1791.43,1999.419406,BMW,1999,6,1791.43,1999.419406,CGO,1991,7,1679,1991.50274
BMW,1999,7,1775.19,1999.50274,BMW,1999,7,1775.19,1999.50274,CGO,1991,8,1683.45,1991.586073
BMW,1999,8,1775.84,1999.586073,BMW,1999,8,1775.84,1999.586073,CGO,1991,9,1687.25,1991.669406
BMW,1999,9,1800.68,1999.669406,BMW,1999,9,1800.68,1999.669406,CGO,1991,10,1688.63,1991.75274
BMW,1999,10,1827.61,1999.75274,BMW,1999,10,1827.61,1999.75274,CGO,1991,11,1685.88,1991.836073
BMW,1999,11,1843.13,1999.836073,BMW,1999,11,1843.13,1999.836073,CGO,1991,12,1680.36,1991.919406
BMW,1999,12,1840.02,1999.919406,BMW,1999,12,1840.02,1999.919406,CGO,1992,1,1674.04,1992.00274
BMW,2000,1,1844.02,2000.00274,BMW,2000,1,1844.02,2000.00274,CGO,1992,2,1670.19,1992.086073
BMW,2000,2,1857.77,2000.086073,BMW,2000,2,1857.77,2000.086073,CGO,1992,3,1670.74,1992.169406
BMW,2000,3,1850.29,2000.169406,BMW,2000,3,1850.29,2000.169406,CGO,1992,4,1676.48,1992.25274
BMW,2000,4,1838.98,2000.25274,BMW,2000,4,1838.98,2000.25274,CGO,1992,5,1683.23,1992.336073
BMW,2000,5,1830.13,2000.336073,BMW,2000,5,1830.13,2000.336073,CGO,1992,6,1689.33,1992.419406
BMW,2000,6,1805.95,2000.419406,BMW,2000,6,1805.95,2000.419406,CGO,1992,7,1696.17,1992.50274
BMW,2000,7,1788.29,2000.50274,BMW,2000,7,1788.29,2000.50274,CGO,1992,8,1699.81,1992.586073
BMW,2000,8,1794.78,2000.586073,BMW,2000,8,1794.78,2000.586073,CGO,1992,9,1700.96,1992.669406
BMW,2000,9,1811.6,2000.669406,BMW,2000,9,1811.6,2000.669406,CGO,1992,10,1698.97,1992.75274
BMW,2000,10,1827.68,2000.75274,BMW,2000,10,1827.68,2000.75274,CGO,1992,11,1694.57,1992.836073
BMW,2000,11,1846.87,2000.836073,BMW,2000,11,1846.87,2000.836073,CGO,1992,12,1687.04,1992.919406
BMW,2000,12,1850.23,2000.919406,BMW,2000,12,1850.23,2000.919406,CGO,1993,1,1675.86,1993.00274
BMW,2001,1,1842.46,2001.00274,BMW,2001,1,1842.46,2001.00274,CGO,1993,2,1670.77,1993.086073
BMW,2001,2,1843.48,2001.086073,BMW,2001,2,1843.48,2001.086073,CGO,1993,3,1672.46,1993.169406
BMW,2001,3,1851.41,2001.169406,BMW,2001,3,1851.41,2001.169406,CGO,1993,4,1678.08,1993.25274
BMW,2001,4,1849.02,2001.25274,BMW,2001,4,1849.02,2001.25274,CGO,1993,5,1685.06,1993.336073
BMW,2001,5,1820.91,2001.336073,BMW,2001,5,1820.91,2001.336073,CGO,1993,6,1691.09,1993.419406
BMW,2001,6,1794.86,2001.419406,BMW,2001,6,1794.86,2001.419406,CGO,1993,7,1696.95,1993.50274
BMW,2001,7,1781.65,2001.50274,BMW,2001,7,1781.65,2001.50274,CGO,1993,8,1700.25,1993.586073
BMW,2001,8,1779.31,2001.586073,BMW,2001,8,1779.31,2001.586073,CGO,1993,9,1701.4,1993.669406
BMW,2001,9,1798.61,2001.669406,BMW,2001,9,1798.61,2001.669406,CGO,1993,10,1700.96,1993.75274
BMW,2001,10,1819.75,2001.75274,BMW,2001,10,1819.75,2001.75274,CGO,1993,11,1697.36,1993.836073
BMW,2001,11,1830.26,2001.836073,BMW,2001,11,1830.26,2001.836073,CGO,1993,12,1687.85,1993.919406
BMW,2001,12,1833.9,2001.919406,BMW,2001,12,1833.9,2001.919406,CGO,1994,1,1676.99,1994.00274
BMW,2002,1,1844.95,2002.00274,BMW,2002,1,1844.95,2002.00274,CGO,1994,2,1673.41,1994.086073
BMW,2002,2,1840.21,2002.086073,BMW,2002,2,1840.21,2002.086073,CGO,1994,3,1675.21,1994.169406
BMW,2002,3,1827.58,2002.169406,BMW,2002,3,1827.58,2002.169406,CGO,1994,4,1679.72,1994.25274
BMW,2002,4,1819.81,2002.25274,BMW,2002,4,1819.81,2002.25274,CGO,1994,5,1687.76,1994.336073
BMW,2002,5,1812.1,2002.336073,BMW,2002,5,1812.1,2002.336073,CGO,1994,6,1695.66,1994.419406
BMW,2002,6,1795.22,2002.419406,BMW,2002,6,1795.22,2002.419406,CGO,1994,7,1701.52,1994.50274
BMW,2002,7,1785.46,2002.50274,BMW,2002,7,1785.46,2002.50274,CGO,1994,8,1705.36,1994.586073
BMW,2002,8,1784.52,2002.586073,BMW,2002,8,1784.52,2002.586073,CGO,1994,9,1706.76,1994.669406
BMW,2002,9,1783.69,2002.669406,BMW,2002,9,1783.69,2002.669406,CGO,1994,10,1707.81,1994.75274
BMW,2002,10,1790.21,2002.75274,BMW,2002,10,1790.21,2002.75274,CGO,1994,11,1705.11,1994.836073
BMW,2002,11,1817.57,2002.836073,BMW,2002,11,1817.57,2002.836073,CGO,1994,12,1696.93,1994.919406
BMW,2002,12,1845.44,2002.919406,BMW,2002,12,1845.44,2002.919406,CGO,1995,1,1689.58,1995.00274
BMW,2003,1,1842.42,2003.00274,BMW,2003,1,1842.42,2003.00274,CGO,1995,2,1685.61,1995.086073
BMW,2003,2,1822.59,2003.086073,BMW,2003,2,1822.59,2003.086073,CGO,1995,3,1684.86,1995.169406
BMW,2003,3,1833.62,2003.169406,BMW,2003,3,1833.62,2003.169406,CGO,1995,4,1690.31,1995.25274
BMW,2003,4,1841.68,2003.25274,BMW,2003,4,1841.68,2003.25274,CGO,1995,5,1698.07,1995.336073
BMW,2003,5,1811.6,2003.336073,BMW,2003,5,1811.6,2003.336073,CGO,1995,6,1703.23,1995.419406
BMW,2003,6,1791.03,2003.419406,BMW,2003,6,1791.03,2003.419406,CGO,1995,7,1706.27,1995.50274
BMW,2003,7,1780.33,2003.50274,BMW,2003,7,1780.33,2003.50274,CGO,1995,8,1711.29,1995.586073
BMW,2003,8,1798.99,2003.586073,BMW,2003,8,1798.99,2003.586073,CGO,1995,9,1714.61,1995.669406
BMW,2003,9,1840.62,2003.669406,BMW,2003,9,1840.62,2003.669406,CGO,1995,10,1714.83,1995.75274
BMW,2003,10,1853.74,2003.75274,BMW,2003,10,1853.74,2003.75274,CGO,1995,11,1710.09,1995.836073
BMW,2003,11,1856.63,2003.836073,BMW,2003,11,1856.63,2003.836073,CGO,1995,12,1698.71,1995.919406
BMW,2003,12,1865.6,2003.919406,BMW,2003,12,1865.6,2003.919406,CGO,1996,1,1692.15,1996.00274
BMW,2004,1,1859.44,2004.00274,BMW,2004,1,1859.44,2004.00274,CGO,1996,2,1688.26,1996.086073
BMW,2004,2,1870.72,2004.086073,BMW,2004,2,1870.72,2004.086073,CGO,1996,3,1686.5,1996.169406
BMW,2004,3,1875.07,2004.169406,BMW,2004,3,1875.07,2004.169406,CGO,1996,4,1691.81,1996.25274
BMW,2004,4,1850.9,2004.25274,BMW,2004,4,1850.9,2004.25274,CGO,1996,5,1698.35,1996.336073
BMW,2004,5,1818.73,2004.336073,BMW,2004,5,1818.73,2004.336073,CGO,1996,6,1704.55,1996.419406
BMW,2004,6,1803.2,2004.419406,BMW,2004,6,1803.2,2004.419406,CGO,1996,7,1710.19,1996.50274
BMW,2004,7,1801.83,2004.50274,BMW,2004,7,1801.83,2004.50274,CGO,1996,8,1713.42,1996.586073
BMW,2004,8,1794.95,2004.586073,BMW,2004,8,1794.95,2004.586073,CGO,1996,9,1715.94,1996.669406
BMW,2004,9,1813.37,2004.669406,BMW,2004,9,1813.37,2004.669406,CGO,1996,10,1717.55,1996.75274
BMW,2004,10,1839.88,2004.75274,BMW,2004,10,1839.88,2004.75274,CGO,1996,11,1712.19,1996.836073
BMW,2004,11,1843.17,2004.836073,BMW,2004,11,1843.17,2004.836073,CGO,1996,12,1702.78,1996.919406
BMW,2004,12,1841.98,2004.919406,BMW,2004,12,1841.98,2004.919406,CGO,1997,1,1694.85,1997.00274
BMW,2005,1,1838.79,2005.00274,BMW,2005,1,1838.79,2005.00274,CGO,1997,2,1691.46,1997.086073
BMW,2005,2,1842.98,2005.086073,BMW,2005,2,1842.98,2005.086073,CGO,1997,3,1693.76,1997.169406
BMW,2005,3,1861.88,2005.169406,BMW,2005,3,1861.88,2005.169406,CGO,1997,4,1699.36,1997.25274
BMW,2005,4,1859.18,2005.25274,BMW,2005,4,1859.18,2005.25274,CGO,1997,5,1706.26,1997.336073
BMW,2005,5,1838.17,2005.336073,BMW,2005,5,1838.17,2005.336073,CGO,1997,6,1711.98,1997.419406
BMW,2005,6,1812.92,2005.419406,BMW,2005,6,1812.92,2005.419406,CGO,1997,7,1716.31,1997.50274
BMW,2005,7,1799.47,2005.50274,BMW,2005,7,1799.47,2005.50274,CGO,1997,8,1721.05,1997.586073
BMW,2005,8,1806.29,2005.586073,BMW,2005,8,1806.29,2005.586073,CGO,1997,9,1722.89,1997.669406
BMW,2005,9,1816.66,2005.669406,BMW,2005,9,1816.66,2005.669406,CGO,1997,10,1720.36,1997.75274
BMW,2005,10,1832.21,2005.75274,BMW,2005,10,1832.21,2005.75274,CGO,1997,11,1715.82,1997.836073
BMW,2005,11,1845.07,2005.836073,BMW,2005,11,1845.07,2005.836073,CGO,1997,12,1711.09,1997.919406
BMW,2005,12,1853.5,2005.919406,BMW,2005,12,1853.5,2005.919406,CGO,1998,1,1704.06,1998.00274
BMW,2006,1,1862.83,2006.00274,BMW,2006,1,1862.83,2006.00274,CGO,1998,2,1697.51,1998.086073
BMW,2006,2,1861.43,2006.086073,BMW,2006,2,1861.43,2006.086073,CGO,1998,3,1696.39,1998.169406
BMW,2006,3,1851.62,2006.169406,BMW,2006,3,1851.62,2006.169406,CGO,1998,4,1700.81,1998.25274
BMW,2006,4,1844.79,2006.25274,BMW,2006,4,1844.79,2006.25274,CGO,1998,5,1708.9,1998.336073
BMW,2006,5,1834.11,2006.336073,BMW,2006,5,1834.11,2006.336073,CGO,1998,6,1716.87,1998.419406
BMW,2006,6,1803.9,2006.419406,BMW,2006,6,1803.9,2006.419406,CGO,1998,7,1724.63,1998.50274
BMW,2006,7,1782.32,2006.50274,BMW,2006,7,1782.32,2006.50274,CGO,1998,8,1730.38,1998.586073
BMW,2006,8,1778.68,2006.586073,BMW,2006,8,1778.68,2006.586073,CGO,1998,9,1733.15,1998.669406
BMW,2006,9,1786.43,2006.669406,BMW,2006,9,1786.43,2006.669406,CGO,1998,10,1732.95,1998.75274
BMW,2006,10,1815.54,2006.75274,BMW,2006,10,1815.54,2006.75274,CGO,1998,11,1728.34,1998.836073
BMW,2006,11,1840.4,2006.836073,BMW,2006,11,1840.4,2006.836073,CGO,1998,12,1720.67,1998.919406
BMW,2006,12,1833.18,2006.919406,BMW,2006,12,1833.18,2006.919406,CGO,1999,1,1713.58,1999.00274
BMW,2007,1,1839.1,2007.00274,BMW,2007,1,1839.1,2007.00274,CGO,1999,2,1709.99,1999.086073
BMW,2007,2,1854.1,2007.086073,BMW,2007,2,1854.1,2007.086073,CGO,1999,3,1709.93,1999.169406
BMW,2007,3,1856.95,2007.169406,BMW,2007,3,1856.95,2007.169406,CGO,1999,4,1715.8,1999.25274
BMW,2007,4,1869.82,2007.25274,BMW,2007,4,1869.82,2007.25274,CGO,1999,5,1723.52,1999.336073
BMW,2007,5,1861.75,2007.336073,BMW,2007,5,1861.75,2007.336073,CGO,1999,6,1728.56,1999.419406
BMW,2007,6,1824.26,2007.419406,BMW,2007,6,1824.26,2007.419406,CGO,1999,7,1734.94,1999.50274
BMW,2007,7,1791.36,2007.50274,BMW,2007,7,1791.36,2007.50274,CGO,1999,8,1739.39,1999.586073
BMW,2007,8,1782.35,2007.586073,BMW,2007,8,1782.35,2007.586073,CGO,1999,9,1740.6,1999.669406
BMW,2007,9,1806.46,2007.669406,BMW,2007,9,1806.46,2007.669406,CGO,1999,10,1740.42,1999.75274
BMW,2007,10,1835.38,2007.75274,BMW,2007,10,1835.38,2007.75274,CGO,1999,11,1736.22,1999.836073
BMW,2007,11,1855.86,2007.836073,BMW,2007,11,1855.86,2007.836073,CGO,1999,12,1726.24,1999.919406
BMW,2007,12,1844.26,2007.919406,BMW,2007,12,1844.26,2007.919406,CGO,2000,1,1716.91,2000.00274
BMW,2008,1,1838.27,2008.00274,BMW,2008,1,1838.27,2008.00274,CGO,2000,2,1712.05,2000.086073
BMW,2008,2,1863.39,2008.086073,BMW,2008,2,1863.39,2008.086073,CGO,2000,3,1712.34,2000.169406
BMW,2008,3,1863.95,2008.169406,BMW,2008,3,1863.95,2008.169406,CGO,2000,4,1719.44,2000.25274
BMW,2008,4,1846.62,2008.25274,BMW,2008,4,1846.62,2008.25274,CGO,2000,5,1726.34,2000.336073
BMW,2008,5,1831.66,2008.336073,BMW,2008,5,1831.66,2008.336073,CGO,2000,6,1732.34,2000.419406
BMW,2008,6,1802.65,2008.419406,BMW,2008,6,1802.65,2008.419406,CGO,2000,7,1737.94,2000.50274
BMW,2008,7,1781.19,2008.50274,BMW,2008,7,1781.19,2008.50274,CGO,2000,8,1741.22,2000.586073
BMW,2008,8,1783.35,2008.586073,BMW,2008,8,1783.35,2008.586073,CGO,2000,9,1742.17,2000.669406
BMW,2008,9,1804.51,2008.669406,BMW,2008,9,1804.51,2008.669406,CGO,2000,10,1741.48,2000.75274
BMW,2008,10,1847.04,2008.75274,BMW,2008,10,1847.04,2008.75274,CGO,2000,11,1736.63,2000.836073
BMW,2008,11,1868.28,2008.836073,BMW,2008,11,1868.28,2008.836073,CGO,2000,12,1727.22,2000.919406
BMW,2008,12,1864.49,2008.919406,BMW,2008,12,1864.49,2008.919406,CGO,2001,1,1717.39,2001.00274
BMW,2009,1,1866.69,2009.00274,BMW,2009,1,1866.69,2009.00274,CGO,2001,2,1710.6,2001.086073
BMW,2009,2,1871.07,2009.086073,BMW,2009,2,1871.07,2009.086073,CGO,2001,3,1710,2001.169406
BMW,2009,3,1864.01,2009.169406,BMW,2009,3,1864.01,2009.169406,CGO,2001,4,1714.67,2001.25274
BMW,2009,4,1867.68,2009.25274,BMW,2009,4,1867.68,2009.25274,CGO,2001,5,1723.7,2001.336073
BMW,2009,5,1851.84,2009.336073,BMW,2009,5,1851.84,2009.336073,CGO,2001,6,1731.99,2001.419406
BMW,2009,6,1810.1,2009.419406,BMW,2009,6,1810.1,2009.419406,CGO,2001,7,1736.63,2001.50274
BMW,2009,7,1794.24,2009.50274,BMW,2009,7,1794.24,2009.50274,CGO,2001,8,1740.06,2001.586073
BMW,2009,8,1809.34,2009.586073,BMW,2009,8,1809.34,2009.586073,CGO,2001,9,1741.61,2001.669406
BMW,2009,9,1822.55,2009.669406,BMW,2009,9,1822.55,2009.669406,CGO,2001,10,1739.96,2001.75274
BMW,2009,10,1830.83,2009.75274,BMW,2009,10,1830.83,2009.75274,CGO,2001,11,1732.86,2001.836073
BMW,2009,11,1847.54,2009.836073,BMW,2009,11,1847.54,2009.836073,CGO,2001,12,1723.97,2001.919406
BMW,2009,12,1859.95,2009.919406,BMW,2009,12,1859.95,2009.919406,CGO,2002,1,1714.97,2002.00274
BMW,2010,1,1861.13,2010.00274,BMW,2010,1,1861.13,2010.00274,CGO,2002,2,1710.52,2002.086073
BMW,2010,2,1874.37,2010.086073,BMW,2010,2,1874.37,2010.086073,CGO,2002,3,1712.48,2002.169406
BMW,2010,3,1880.71,2010.169406,BMW,2010,3,1880.71,2010.169406,CGO,2002,4,1716.31,2002.25274
BMW,2010,4,1871.72,2010.25274,BMW,2010,4,1871.72,2010.25274,CGO,2002,5,1724.05,2002.336073
BMW,2010,5,1859.01,2010.336073,BMW,2010,5,1859.01,2010.336073,CGO,2002,6,1732.19,2002.419406
BMW,2010,6,1838.94,2010.419406,BMW,2010,6,1838.94,2010.419406,CGO,2002,7,1736.8,2002.50274
BMW,2010,7,1816.96,2010.50274,BMW,2010,7,1816.96,2010.50274,CGO,2002,8,1741.21,2002.586073
BMW,2010,8,1822.47,2010.586073,BMW,2010,8,1822.47,2010.586073,CGO,2002,9,1743.28,2002.669406
BMW,2010,9,1848.22,2010.669406,BMW,2010,9,1848.22,2010.669406,CGO,2002,10,1741.83,2002.75274
BMW,2010,10,1876.01,2010.75274,BMW,2010,10,1876.01,2010.75274,CGO,2002,11,1735.9,2002.836073
BMW,2010,11,1880.54,2010.836073,BMW,2010,11,1880.54,2010.836073,CGO,2002,12,1728.06,2002.919406
BMW,2010,12,1865.86,2010.919406,BMW,2010,12,1865.86,2010.919406,CGO,2003,1,1719.03,2003.00274
BMW,2011,1,1871.35,2011.00274,BMW,2011,1,1871.35,2011.00274,CGO,2003,2,1712.51,2003.086073
BMW,2011,2,1873.94,2011.086073,BMW,2011,2,1873.94,2011.086073,CGO,2003,3,1713.35,2003.169406
BMW,2011,3,1868.9,2011.169406,BMW,2011,3,1868.9,2011.169406,CGO,2003,4,1718.09,2003.25274
BMW,2011,4,1875.83,2011.25274,BMW,2011,4,1875.83,2011.25274,CGO,2003,5,1725.52,2003.336073
BMW,2011,5,1878.2,2011.336073,BMW,2011,5,1878.2,2011.336073,CGO,2003,6,1732.34,2003.419406
BMW,2011,6,1843.3,2011.419406,BMW,2011,6,1843.3,2011.419406,CGO,2003,7,1737.27,2003.50274
BMW,2011,7,1824.88,2011.50274,BMW,2011,7,1824.88,2011.50274,CGO,2003,8,1742.24,2003.586073
BMW,2011,8,1825.55,2011.586073,BMW,2011,8,1825.55,2011.586073,CGO,2003,9,1744.8,2003.669406
BMW,2011,9,1818.95,2011.669406,BMW,2011,9,1818.95,2011.669406,CGO,2003,10,1741.91,2003.75274
BMW,2011,10,1848.29,2011.75274,BMW,2011,10,1848.29,2011.75274,CGO,2003,11,1735.54,2003.836073
BMW,2011,11,1874.49,2011.836073,BMW,2011,11,1874.49,2011.836073,CGO,2003,12,1730.03,2003.919406
BMW,2012,3,1879.55,2012.169406,BMW,2012,3,1879.55,2012.169406,CGO,2004,1,1720.65,2004.00274
BMW,2012,4,1870.67,2012.25274,BMW,2012,4,1870.67,2012.25274,CGO,2004,2,1712.63,2004.086073
BMW,2012,5,1868.33,2012.336073,BMW,2012,5,1868.33,2012.336073,CGO,2004,3,1712.07,2004.169406
BMW,2012,6,1843.23,2012.419406,BMW,2012,6,1843.23,2012.419406,CGO,2004,4,1717.57,2004.25274
BMW,2012,7,1812.67,2012.50274,BMW,2012,7,1812.67,2012.50274,CGO,2004,5,1725.86,2004.336073
BMW,2012,8,1818.1,2012.586073,BMW,2012,8,1818.1,2012.586073,CGO,2004,6,1731.61,2004.419406
